hv001,hv002,wt,hv208,hv206,hv243a,sh121m,sh121o,hv209,hv247,sh122h,roof,id,v005,v190,v149,deceas,de_cat,health
303,304,1.542172,1,1,1,0,1,0,0,0,2,4,383309,3,4,0,0%,1
303,304,1.542172,1,1,1,0,1,0,0,0,2,4,383309,3,5,0,0%,NA
303,348,2.313258,1,1,1,0,0,0,1,0,2,3,383309,4,3,0.14285714285714285,1-33%,NA
303,419,2.313258,0,1,1,0,0,0,0,0,2,2,383309,2,0,0,0%,NA
303,432,2.313258,1,1,1,0,1,0,0,0,2,4,383309,4,3,0,0%,NA
303,432,2.313258,1,1,1,0,1,0,0,0,2,4,383309,4,3,0,0%,NA
303,526,0.385543,0,1,1,0,0,0,0,1,2,2,383309,5,5,0,0%,1
303,608,0.771086,0,1,1,0,0,0,0,0,2,2,383309,2,0,0,0%,NA
303,754,0.385543,0,0,1,0,0,0,0,0,2,2,383309,2,2,0,0%,NA
303,754,0.385543,0,0,1,0,0,0,0,0,2,2,383309,2,3,0,0%,NA
303,808,1.156629,1,1,1,1,0,0,0,0,2,3,383309,5,3,0,0%,NA
303,844,1.542172,1,1,1,1,1,1,1,1,2,1,383309,5,3,0,0%,NA
303,844,1.542172,1,1,1,1,1,1,1,1,2,1,383309,5,3,0,0%,1
303,844,1.542172,1,1,1,1,1,1,1,1,2,1,383309,5,3,0,0%,NA
303,910,3.084344,1,1,1,1,1,0,1,0,2,1,383309,5,5,0,0%,NA
304,1020,3.312981,1,1,1,0,0,0,0,0,2,3,1131151,3,3,0,0%,NA
304,1056,7.730289,0,1,1,0,0,0,0,0,2,2,1131151,4,2,0,0%,NA
304,1056,7.730289,0,1,1,0,0,0,0,0,2,2,1131151,4,3,0,0%,NA
304,1134,12.147597,1,1,1,0,1,0,0,0,2,4,1131151,3,2,0.2,1-33%,NA
304,1134,12.147597,1,1,1,0,1,0,0,0,2,4,1131151,3,3,0.25,1-33%,NA
304,1181,4.417308,1,1,1,0,1,0,0,0,1,4,1131151,4,3,0,0%,NA
304,274,2.208654,1,1,1,0,1,0,0,0,2,4,1131151,4,3,0,0%,NA
304,276,8.834616,1,1,1,0,1,1,1,1,2,4,1131151,5,3,0,0%,NA
304,276,8.834616,1,1,1,0,1,1,1,1,2,4,1131151,5,5,0,0%,NA
304,276,8.834616,1,1,1,0,1,1,1,1,2,4,1131151,5,5,0,0%,1
304,328,6.625962,1,1,1,1,1,1,0,0,2,1,1131151,5,4,0,0%,NA
304,362,3.312981,1,1,1,0,1,0,1,0,1,4,1131151,5,3,0,0%,NA
304,402,5.521635,1,1,1,1,1,1,1,1,2,1,1131151,5,5,0,0%,1
304,402,5.521635,1,1,1,1,1,1,1,1,2,1,1131151,5,3,0,0%,NA
304,436,3.312981,1,1,1,0,0,1,0,0,2,3,1131151,4,3,0,0%,NA
304,674,6.625962,1,1,1,0,0,1,0,1,2,3,1131151,5,1,0,0%,NA
304,743,4.417308,1,1,1,1,1,1,1,1,1,1,1131151,5,5,0,0%,NA
304,743,4.417308,1,1,1,1,1,1,1,1,1,1,1131151,5,3,0,0%,NA
304,767,3.312981,1,1,1,0,1,1,0,1,2,4,1131151,4,3,0,0%,NA
304,767,3.312981,1,1,1,0,1,1,0,1,2,4,1131151,4,4,0,0%,NA
304,798,3.312981,1,1,1,0,1,0,0,0,2,4,1131151,4,3,0,0%,NA
304,798,3.312981,1,1,1,0,1,0,0,0,2,4,1131151,4,3,0,0%,NA
304,811,4.417308,1,1,1,0,0,0,1,0,2,3,1131151,4,3,0,0%,NA
304,869,7.730289,1,1,1,1,0,0,0,0,2,3,1131151,4,2,0,0%,2
304,917,2.208654,1,1,1,0,1,0,0,1,2,4,1131151,5,3,0,0%,0
304,945,2.208654,1,1,1,0,1,0,1,1,2,4,1131151,5,5,0,0%,NA
305,1,1.351812,1,1,1,0,0,0,0,0,2,3,451483,2,3,0,0%,NA
305,1020,2.25302,1,1,1,0,0,1,1,0,2,3,451483,4,3,0,0%,NA
305,1020,2.25302,1,1,1,0,0,1,1,0,2,3,451483,4,3,0,0%,NA
305,1055,2.25302,1,1,1,0,1,0,0,0,2,4,451483,4,1,0,0%,NA
305,1055,2.25302,1,1,1,0,1,0,0,0,2,4,451483,4,3,0,0%,NA
305,1067,2.25302,0,1,1,0,0,0,0,0,2,2,451483,2,0,0.3333333333333333,1-33%,NA
305,1098,6.308456,1,1,1,0,1,0,0,0,2,4,451483,4,0,0,0%,NA
305,1098,6.308456,1,1,1,0,1,0,0,0,2,4,451483,4,1,0,0%,NA
305,1098,6.308456,1,1,1,0,1,0,0,0,2,4,451483,4,3,0,0%,1
305,1098,6.308456,1,1,1,0,1,0,0,0,2,4,451483,4,3,0,0%,1
305,1098,6.308456,1,1,1,0,1,0,0,0,2,4,451483,4,3,0,0%,NA
305,1150,1.351812,1,1,1,0,1,0,0,0,2,4,451483,5,4,0,0%,NA
305,214,4.055436,1,1,1,0,0,0,0,0,2,3,451483,3,3,0.2222222222222222,1-33%,NA
305,214,4.055436,1,1,1,0,0,0,0,0,2,3,451483,3,3,0,0%,NA
305,260,1.802416,1,1,1,0,0,0,0,0,2,3,451483,4,2,0,0%,NA
305,260,1.802416,1,1,1,0,0,0,0,0,2,3,451483,4,3,0,0%,NA
305,290,3.604832,1,1,1,0,1,0,0,0,2,4,451483,3,3,0,0%,NA
305,354,1.802416,0,0,0,0,0,0,0,0,2,5,451483,2,3,0,0%,NA
305,354,1.802416,0,0,0,0,0,0,0,0,2,5,451483,2,3,0,0%,NA
305,365,1.351812,1,1,1,0,1,1,0,0,2,4,451483,5,3,0,0%,0
305,365,1.351812,1,1,1,0,1,1,0,0,2,4,451483,5,3,0,0%,NA
305,485,3.154228,1,1,1,0,0,0,0,0,2,3,451483,4,3,0,0%,NA
305,485,3.154228,1,1,1,0,0,0,0,0,2,3,451483,4,5,0,0%,NA
305,61,5.407248,1,1,1,0,0,0,1,0,2,3,451483,4,3,0,0%,NA
305,61,5.407248,1,1,1,0,0,0,1,0,2,3,451483,4,3,0,0%,NA
305,625,3.154228,1,1,1,0,0,0,0,0,2,3,451483,4,2,0.2857142857142857,1-33%,NA
305,625,3.154228,1,1,1,0,0,0,0,0,2,3,451483,4,3,0.5,34-66%,0
305,685,5.857852,1,1,1,0,1,0,0,1,2,4,451483,3,3,0.42857142857142855,34-66%,NA
305,685,5.857852,1,1,1,0,1,0,0,1,2,4,451483,3,5,0,0%,NA
305,685,5.857852,1,1,1,0,1,0,0,1,2,4,451483,3,4,0,0%,NA
305,685,5.857852,1,1,1,0,1,0,0,1,2,4,451483,3,3,0,0%,NA
305,719,2.703624,0,1,1,0,0,0,0,0,2,2,451483,2,1,0,0%,NA
305,775,0.901208,1,1,1,0,1,0,0,0,1,4,451483,3,2,0,0%,NA
305,778,1.802416,1,1,1,0,0,0,0,0,2,3,451483,2,2,0,0%,NA
305,778,1.802416,1,1,1,0,0,0,0,0,2,3,451483,2,3,0,0%,NA
305,874,2.703624,1,1,1,0,1,1,1,0,2,4,451483,5,2,0,0%,NA
305,897,1.802416,1,1,1,0,1,0,0,0,2,4,451483,3,3,0,0%,NA
305,92,2.703624,0,0,1,0,0,0,0,0,2,2,451483,2,2,0,0%,NA
305,926,0.901208,1,1,1,1,0,0,0,0,2,3,451483,4,4,0,0%,NA
306,1042,12.145608,1,1,1,1,0,1,1,0,2,3,1005946,5,3,0,0%,NA
306,1042,12.145608,1,1,1,1,0,1,1,0,2,3,1005946,5,3,0,0%,1
306,1121,1.012134,0,1,1,0,0,0,0,0,2,2,1005946,3,0,0,0%,NA
306,1148,8.097072,0,1,1,0,0,0,0,0,2,2,1005946,3,2,0,0%,NA
306,1148,8.097072,0,1,1,0,0,0,0,0,2,2,1005946,3,2,0,0%,NA
306,1203,4.048536,1,1,1,0,0,0,0,0,2,3,1005946,3,2,0,0%,NA
306,201,6.072804,0,1,0,0,0,0,0,0,2,5,1005946,3,0,0,0%,NA
306,201,6.072804,0,1,0,0,0,0,0,0,2,5,1005946,3,3,0,0%,NA
306,295,4.048536,1,1,1,0,0,0,0,0,2,3,1005946,4,3,0,0%,NA
306,472,4.048536,1,1,1,0,1,0,0,0,2,4,1005946,3,4,0,0%,1
306,504,5.06067,1,1,1,0,0,0,0,0,2,3,1005946,3,2,0.4,34-66%,NA
306,545,4.048536,1,1,1,0,1,0,0,0,2,4,1005946,4,2,0,0%,NA
306,545,4.048536,1,1,1,0,1,0,0,0,2,4,1005946,4,3,0,0%,NA
306,599,4.048536,1,1,1,0,0,1,1,0,2,3,1005946,4,3,0,0%,NA
306,689,5.06067,1,1,1,0,0,0,1,0,2,3,1005946,4,2,0,0%,NA
306,805,1.012134,0,1,1,0,0,0,0,0,2,2,1005946,4,3,0,0%,1
306,841,4.048536,1,1,1,1,1,1,0,1,2,1,1005946,5,5,0,0%,NA
306,881,9.109206,1,1,1,0,0,0,0,0,2,3,1005946,3,1,0,0%,NA
306,881,9.109206,1,1,1,0,0,0,0,0,2,3,1005946,3,3,0,0%,NA
306,905,6.072804,1,1,1,0,1,1,0,0,2,4,1005946,4,3,0,0%,NA
306,905,6.072804,1,1,1,0,1,1,0,0,2,4,1005946,4,3,0,0%,NA
306,936,5.06067,1,1,1,0,1,1,0,0,2,4,1005946,4,2,0,0%,NA
306,936,5.06067,1,1,1,0,1,1,0,0,2,4,1005946,4,3,0,0%,NA
306,936,5.06067,1,1,1,0,1,1,0,0,2,4,1005946,4,3,0,0%,NA
306,946,6.072804,1,1,1,0,0,0,1,0,2,3,1005946,4,3,0,0%,NA
306,947,2.024268,1,1,1,0,0,0,0,0,2,3,1005946,3,1,0.4,34-66%,NA
307,1001,5.433228,1,1,1,0,1,0,0,0,2,4,600416,3,2,0,0%,0
307,1004,1.811076,0,1,1,0,0,0,0,0,2,2,600416,2,3,0,0%,1
307,11,1.207384,1,0,0,0,0,0,0,0,2,3,600416,3,2,0.4,34-66%,NA
307,1165,6.03692,0,1,1,0,0,0,0,0,2,2,600416,2,2,0.25,1-33%,NA
307,1165,6.03692,0,1,1,0,0,0,0,0,2,2,600416,2,3,0,0%,NA
307,1165,6.03692,0,1,1,0,0,0,0,0,2,2,600416,2,3,0,0%,NA
307,1166,3.01846,0,0,0,0,0,0,0,0,1,5,600416,1,1,0.4,34-66%,NA
307,1196,4.829536,0,0,1,0,0,0,0,0,2,2,600416,3,3,0,0%,NA
307,1196,4.829536,0,0,1,0,0,0,0,0,2,2,600416,3,3,1,67+%,1
307,1216,4.225844,0,0,1,0,0,0,0,0,2,2,600416,3,3,0,0%,NA
307,1216,4.225844,0,0,1,0,0,0,0,0,2,2,600416,3,1,0,0%,NA
307,140,3.622152,0,0,0,0,0,0,0,0,2,5,600416,2,3,0.1111111111111111,1-33%,NA
307,159,3.622152,0,0,0,0,0,0,0,0,0,5,600416,1,1,0,0%,NA
307,171,2.414768,1,1,0,0,0,0,0,0,0,3,600416,2,3,0,0%,1
307,208,7.244304,1,0,1,0,0,0,0,0,2,3,600416,3,1,0,0%,0
307,208,7.244304,1,0,1,0,0,0,0,0,2,3,600416,3,3,0,0%,0
307,388,4.225844,0,1,1,0,0,0,0,0,2,2,600416,3,1,0.1111111111111111,1-33%,NA
307,388,4.225844,0,1,1,0,0,0,0,0,2,2,600416,3,1,0.14285714285714285,1-33%,NA
307,388,4.225844,0,1,1,0,0,0,0,0,2,2,600416,3,3,0,0%,NA
307,388,4.225844,0,1,1,0,0,0,0,0,2,2,600416,3,3,0,0%,NA
307,388,4.225844,0,1,1,0,0,0,0,0,2,2,600416,3,3,0,0%,0
307,417,8.451688,0,0,1,0,0,0,0,0,0,2,600416,1,1,0.14285714285714285,1-33%,NA
307,417,8.451688,0,0,1,0,0,0,0,0,0,2,600416,1,2,0.3333333333333333,1-33%,1
307,46,10.866456,0,0,1,0,0,0,0,0,2,2,600416,2,1,0.14285714285714285,1-33%,NA
307,46,10.866456,0,0,1,0,0,0,0,0,2,2,600416,2,3,0,0%,NA
307,46,10.866456,0,0,1,0,0,0,0,0,2,2,600416,2,0,0,0%,NA
307,46,10.866456,0,0,1,0,0,0,0,0,2,2,600416,2,3,0,0%,1
307,46,10.866456,0,0,1,0,0,0,0,0,2,2,600416,2,2,0.2,1-33%,1
307,524,11.470148,1,0,0,0,0,0,0,0,2,3,600416,3,3,0.3333333333333333,1-33%,NA
307,524,11.470148,1,0,0,0,0,0,0,0,2,3,600416,3,3,0,0%,NA
307,524,11.470148,1,0,0,0,0,0,0,0,2,3,600416,3,3,0,0%,NA
307,573,4.225844,0,0,1,0,0,0,0,0,0,2,600416,1,2,0,0%,NA
307,573,4.225844,0,0,1,0,0,0,0,0,0,2,600416,1,3,0,0%,NA
307,651,3.01846,0,0,1,0,0,0,0,0,2,2,600416,2,1,0,0%,1
307,756,3.622152,0,0,0,0,0,0,0,0,1,5,600416,1,1,0,0%,1
307,841,6.03692,0,0,1,0,0,0,1,0,2,2,600416,3,1,0,0%,NA
307,841,6.03692,0,0,1,0,0,0,1,0,2,2,600416,3,1,0,0%,NA
307,841,6.03692,0,0,1,0,0,0,1,0,2,2,600416,3,1,0,0%,1
307,841,6.03692,0,0,1,0,0,0,1,0,2,2,600416,3,3,0,0%,NA
307,87,4.225844,0,0,1,0,0,0,0,0,2,2,600416,2,3,0,0%,1
307,903,4.829536,0,0,1,0,0,0,0,0,2,2,600416,2,1,0.16666666666666666,1-33%,NA
307,903,4.829536,0,0,1,0,0,0,0,0,2,2,600416,2,1,0.3,1-33%,NA
307,935,6.640612,0,0,1,0,0,0,0,0,2,2,600416,1,1,0,0%,NA
307,949,6.03692,0,0,1,0,0,0,0,0,0,2,600416,1,2,0,0%,NA
307,949,6.03692,0,0,1,0,0,0,0,0,0,2,600416,1,3,0,0%,NA
307,949,6.03692,0,0,1,0,0,0,0,0,0,2,600416,1,3,0,0%,1
307,954,4.829536,0,1,1,0,0,0,0,0,2,2,600416,2,2,0.14285714285714285,1-33%,1
307,965,3.01846,0,0,0,0,0,0,0,0,2,5,600416,2,3,0.14285714285714285,1-33%,NA
307,965,3.01846,0,0,0,0,0,0,0,0,2,5,600416,2,3,0.3333333333333333,1-33%,NA
308,1155,2.967606,1,1,1,0,1,0,0,0,2,4,505109,4,3,0,0%,1
308,1155,2.967606,1,1,1,0,1,0,0,0,2,4,505109,4,4,0,0%,NA
308,1221,2.473005,1,1,1,0,1,1,0,0,2,4,505109,4,2,0.3333333333333333,1-33%,NA
308,1221,2.473005,1,1,1,0,1,1,0,0,2,4,505109,4,3,0,0%,NA
308,1221,2.473005,1,1,1,0,1,1,0,0,2,4,505109,4,3,0,0%,NA
308,128,2.473005,1,1,1,0,1,0,0,0,2,4,505109,3,2,0,0%,NA
308,128,2.473005,1,1,1,0,1,0,0,0,2,4,505109,3,3,0,0%,NA
308,128,2.473005,1,1,1,0,1,0,0,0,2,4,505109,3,3,0,0%,1
308,162,1.978404,1,1,1,0,1,0,0,0,2,4,505109,4,3,0.2,1-33%,NA
308,162,1.978404,1,1,1,0,1,0,0,0,2,4,505109,4,1,0.5,34-66%,NA
308,184,1.978404,1,1,1,1,1,1,0,0,2,1,505109,5,3,0,0%,NA
308,206,0.494601,1,1,1,0,1,0,0,0,2,4,505109,4,3,0,0%,NA
308,295,1.483803,1,1,1,0,1,0,1,0,2,4,505109,5,5,0,0%,NA
308,295,1.483803,1,1,1,0,1,0,1,0,2,4,505109,5,5,0,0%,1
308,325,1.978404,1,1,1,1,1,0,1,0,2,1,505109,4,3,0,0%,NA
308,325,1.978404,1,1,1,1,1,0,1,0,2,1,505109,4,3,0.4,34-66%,1
308,339,1.483803,1,1,1,0,1,1,0,0,2,4,505109,4,3,0,0%,NA
308,397,1.483803,1,1,1,0,1,1,1,0,2,4,505109,5,5,0,0%,NA
308,4,1.978404,1,1,1,0,1,0,0,0,2,4,505109,4,3,0,0%,NA
308,457,2.473005,1,1,1,0,1,0,0,0,2,4,505109,4,3,0,0%,1
308,532,2.967606,1,1,1,0,1,0,0,0,2,4,505109,4,4,0,0%,NA
308,550,1.978404,1,1,1,0,1,0,1,0,2,4,505109,4,3,0,0%,NA
308,621,1.483803,1,1,0,0,1,0,0,0,2,4,505109,4,3,0,0%,1
308,840,3.462207,1,1,1,1,1,1,1,0,2,1,505109,5,3,0.14285714285714285,1-33%,NA
308,840,3.462207,1,1,1,1,1,1,1,0,2,1,505109,5,5,0,0%,1
308,864,2.473005,1,1,1,1,1,1,0,0,2,1,505109,5,3,0,0%,NA
308,879,0.989202,1,1,1,0,1,1,0,0,2,4,505109,5,0,0,0%,NA
308,890,0.494601,1,1,1,0,1,0,0,0,2,4,505109,5,1,0,0%,1
308,94,0.494601,0,1,1,0,0,0,0,0,2,2,505109,3,3,0.125,1-33%,NA
308,943,3.462207,1,1,1,0,1,1,0,0,2,4,505109,4,3,0,0%,NA
308,943,3.462207,1,1,1,0,1,1,0,0,2,4,505109,4,3,0,0%,NA
308,943,3.462207,1,1,1,0,1,1,0,0,2,4,505109,4,3,0.14285714285714285,1-33%,NA
308,960,0.989202,1,1,1,0,1,0,0,0,2,4,505109,4,3,0,0%,NA
308,98,2.473005,1,1,1,1,1,1,0,0,2,1,505109,4,3,0,0%,NA
309,1012,5.981019,1,1,1,0,1,0,0,0,2,4,1989713,4,2,0,0%,1
309,1062,11.962038,1,1,1,0,1,1,1,0,2,4,1989713,5,2,0,0%,NA
309,1096,7.974692,1,1,1,1,1,1,1,0,2,1,1989713,5,4,0,0%,1
309,1145,19.93673,1,1,1,1,1,0,1,1,2,1,1989713,5,3,0,0%,NA
309,1145,19.93673,1,1,1,1,1,0,1,1,2,1,1989713,5,5,0,0%,NA
309,1145,19.93673,1,1,1,1,1,0,1,1,2,1,1989713,5,5,0,0%,0
309,1145,19.93673,1,1,1,1,1,0,1,1,2,1,1989713,5,5,0,0%,1
309,1145,19.93673,1,1,1,1,1,0,1,1,2,1,1989713,5,3,0,0%,NA
309,1177,17.943057,1,1,1,0,1,0,0,0,2,4,1989713,3,4,0,0%,NA
309,118,9.968365,1,1,1,1,1,0,0,0,2,1,1989713,5,3,0,0%,NA
309,182,19.93673,1,1,1,0,1,0,1,0,2,4,1989713,4,3,0,0%,0
309,182,19.93673,1,1,1,0,1,0,1,0,2,4,1989713,4,3,0,0%,NA
309,182,19.93673,1,1,1,0,1,0,1,0,2,4,1989713,4,3,0,0%,NA
309,303,5.981019,1,1,1,0,1,0,0,0,2,4,1989713,4,3,0,0%,NA
309,362,17.943057,1,1,1,0,1,0,0,0,2,4,1989713,3,3,0.25,1-33%,NA
309,362,17.943057,1,1,1,0,1,0,0,0,2,4,1989713,3,2,0.2,1-33%,NA
309,389,9.968365,1,1,1,0,0,0,0,0,2,3,1989713,3,0,0,0%,NA
309,422,11.962038,1,1,1,1,1,0,0,0,2,1,1989713,3,3,0,0%,1
309,512,19.93673,1,1,1,0,1,1,1,0,2,4,1989713,5,3,0,0%,1
309,512,19.93673,1,1,1,0,1,1,1,0,2,4,1989713,5,3,0,0%,NA
309,69,7.974692,1,1,1,0,0,0,0,0,2,3,1989713,3,1,0.75,67+%,NA
309,725,5.981019,1,1,1,0,1,0,0,0,2,4,1989713,4,2,0,0%,NA
309,729,13.955711,1,1,1,1,1,1,0,1,2,1,1989713,5,5,0,0%,1
309,797,11.962038,0,1,1,0,0,0,0,0,2,2,1989713,3,3,0.14285714285714285,1-33%,NA
309,797,11.962038,0,1,1,0,0,0,0,0,2,2,1989713,3,3,0,0%,NA
309,82,5.981019,1,1,1,1,1,1,1,0,2,1,1989713,5,3,0,0%,NA
309,82,5.981019,1,1,1,1,1,1,1,0,2,1,1989713,5,3,0,0%,NA
309,85,23.924076,1,1,1,1,1,1,1,1,2,1,1989713,5,5,0,0%,NA
309,85,23.924076,1,1,1,1,1,1,1,1,2,1,1989713,5,4,0,0%,NA
309,85,23.924076,1,1,1,1,1,1,1,1,2,1,1989713,5,3,0,0%,NA
309,85,23.924076,1,1,1,1,1,1,1,1,2,1,1989713,5,5,0.2,1-33%,NA
309,85,23.924076,1,1,1,1,1,1,1,1,2,1,1989713,5,4,0,0%,NA
309,859,19.93673,1,1,1,1,1,1,1,0,2,1,1989713,5,5,0,0%,NA
309,877,7.974692,1,1,1,0,0,0,0,0,2,3,1989713,4,0,0,0%,NA
309,89,25.917749,1,1,1,0,1,0,0,0,2,4,1989713,4,5,0,0%,NA
309,89,25.917749,1,1,1,0,1,0,0,0,2,4,1989713,4,2,0.16666666666666666,1-33%,NA
309,89,25.917749,1,1,1,0,1,0,0,0,2,4,1989713,4,3,0,0%,NA
309,89,25.917749,1,1,1,0,1,0,0,0,2,4,1989713,4,3,0,0%,NA
309,924,3.987346,0,1,1,0,0,0,0,0,2,2,1989713,4,4,0,0%,1
309,989,7.974692,1,1,1,0,1,0,0,1,2,4,1989713,5,5,0,0%,NA
309,989,7.974692,1,1,1,0,1,0,0,1,2,4,1989713,5,3,0,0%,1
31,1041,2.459162,1,1,1,1,1,1,1,0,2,1,1259448,5,3,0,0%,NA
31,1046,8.607067,1,1,1,0,0,0,1,1,2,3,1259448,4,3,0,0%,1
31,1046,8.607067,1,1,1,0,0,0,1,1,2,3,1259448,4,3,0,0%,NA
31,1097,3.688743,1,1,1,0,1,0,0,0,2,4,1259448,5,3,0.5,34-66%,NA
31,1114,4.918324,1,1,1,1,1,0,0,0,2,1,1259448,5,1,0,0%,NA
31,1146,9.836648,1,1,1,1,1,1,1,1,2,1,1259448,5,3,0,0%,NA
31,1204,6.147905,1,1,1,1,1,1,0,0,2,1,1259448,5,3,0,0%,NA
31,123,2.459162,1,1,1,1,1,1,1,0,2,1,1259448,5,3,0,0%,NA
31,129,4.918324,1,1,1,1,1,0,0,0,2,1,1259448,4,3,0.5,34-66%,NA
31,229,6.147905,1,1,1,1,1,1,1,1,2,1,1259448,5,5,0,0%,NA
31,245,4.918324,0,1,1,0,0,0,0,0,2,2,1259448,3,3,0,0%,NA
31,388,7.377486,1,1,1,1,1,1,0,0,2,1,1259448,5,3,0,0%,0
31,388,7.377486,1,1,1,1,1,1,0,0,2,1,1259448,5,5,1,67+%,NA
31,388,7.377486,1,1,1,1,1,1,0,0,2,1,1259448,5,3,0,0%,NA
31,397,8.607067,1,1,1,1,1,1,1,1,2,1,1259448,5,3,0,0%,NA
31,397,8.607067,1,1,1,1,1,1,1,1,2,1,1259448,5,5,0,0%,NA
31,411,1.229581,1,1,1,1,1,1,0,0,2,1,1259448,5,3,0,0%,NA
31,423,4.918324,1,1,1,0,1,1,0,0,2,4,1259448,4,2,0.5,34-66%,NA
31,438,8.607067,1,1,1,0,1,0,1,0,2,4,1259448,5,3,0.5714285714285714,34-66%,NA
31,438,8.607067,1,1,1,0,1,0,1,0,2,4,1259448,5,3,0,0%,0
31,52,3.688743,1,1,1,0,1,0,0,0,2,4,1259448,4,3,0.3333333333333333,1-33%,NA
31,778,7.377486,1,1,1,1,1,1,0,0,2,1,1259448,5,3,0,0%,NA
31,849,6.147905,1,1,1,1,1,1,1,0,2,1,1259448,5,3,0,0%,NA
31,861,3.688743,1,1,1,0,0,0,0,0,2,3,1259448,4,3,0.25,1-33%,NA
31,864,4.918324,1,1,1,0,1,1,1,1,2,4,1259448,5,3,0,0%,NA
31,864,4.918324,1,1,1,0,1,1,1,1,2,4,1259448,5,3,0,0%,0
31,864,4.918324,1,1,1,0,1,1,1,1,2,4,1259448,5,3,0,0%,NA
31,902,4.918324,1,0,1,1,1,1,0,0,2,1,1259448,5,3,0,0%,NA
31,925,3.688743,1,1,1,1,1,1,0,0,2,1,1259448,5,4,0.6666666666666666,34-66%,NA
31,927,4.918324,1,1,1,0,1,1,1,1,2,4,1259448,5,4,0,0%,1
311,1018,9.089696,0,1,1,0,0,0,0,0,2,2,665034,3,1,0.25,1-33%,NA
311,1018,9.089696,0,1,1,0,0,0,0,0,2,2,665034,3,2,0,0%,0
311,1018,9.089696,0,1,1,0,0,0,0,0,2,2,665034,3,1,0,0%,1
311,1053,3.24632,1,1,1,1,1,0,0,0,2,1,665034,4,3,0,0%,1
311,1053,3.24632,1,1,1,1,1,0,0,0,2,1,665034,4,3,0,0%,NA
311,1097,3.895584,1,1,1,0,1,1,1,0,1,4,665034,5,3,0,0%,NA
311,110,6.49264,1,1,1,0,0,0,0,0,2,3,665034,3,1,0,0%,NA
311,110,6.49264,1,1,1,0,0,0,0,0,2,3,665034,3,3,0,0%,NA
311,1121,1.947792,1,1,1,0,1,0,0,0,2,4,665034,4,3,0,0%,NA
311,1168,5.194112,1,1,1,0,0,0,0,0,2,3,665034,3,1,0.2857142857142857,1-33%,NA
311,1168,5.194112,1,1,1,0,0,0,0,0,2,3,665034,3,3,0,0%,1
311,1168,5.194112,1,1,1,0,0,0,0,0,2,3,665034,3,1,0,0%,1
311,150,1.947792,1,1,1,0,1,0,0,0,2,4,665034,3,3,0.3333333333333333,1-33%,NA
311,346,4.544848,1,1,1,0,0,0,0,0,1,3,665034,4,2,0,0%,NA
311,346,4.544848,1,1,1,0,0,0,0,0,1,3,665034,4,1,0,0%,NA
311,401,2.597056,1,1,1,0,1,1,0,0,2,4,665034,4,3,0,0%,NA
311,51,1.947792,1,1,1,0,1,0,0,0,2,4,665034,4,3,0,0%,NA
311,529,3.24632,0,1,1,0,0,0,0,0,2,2,665034,3,2,0,0%,NA
311,544,6.49264,1,1,1,1,1,1,0,1,2,1,665034,4,1,0,0%,NA
311,544,6.49264,1,1,1,1,1,1,0,1,2,1,665034,4,1,0,0%,1
311,544,6.49264,1,1,1,1,1,1,0,1,2,1,665034,4,5,0,0%,0
311,544,6.49264,1,1,1,1,1,1,0,1,2,1,665034,4,5,0,0%,NA
311,544,6.49264,1,1,1,1,1,1,0,1,2,1,665034,4,3,0,0%,NA
311,544,6.49264,1,1,1,1,1,1,0,1,2,1,665034,4,3,0,0%,NA
311,562,1.298528,1,1,0,0,0,0,0,0,2,3,665034,3,3,0,0%,NA
311,645,1.947792,1,1,1,1,1,1,0,0,2,1,665034,5,3,0.4,34-66%,NA
311,645,1.947792,1,1,1,1,1,1,0,0,2,1,665034,5,4,0,0%,NA
311,785,3.24632,1,1,1,0,1,1,0,0,2,4,665034,4,1,0,0%,1
311,850,4.544848,1,1,0,0,0,0,0,0,2,3,665034,3,1,0,0%,NA
311,854,2.597056,1,1,1,0,1,0,0,0,2,4,665034,4,3,0,0%,0
311,959,4.544848,1,1,1,0,0,1,0,1,2,3,665034,4,2,0,0%,1
311,959,4.544848,1,1,1,0,0,1,0,1,2,3,665034,4,3,0,0%,NA
311,959,4.544848,1,1,1,0,0,1,0,1,2,3,665034,4,3,0,0%,NA
311,971,4.544848,1,1,1,0,1,1,0,0,2,4,665034,4,3,0,0%,1
311,988,5.194112,1,1,1,1,1,1,1,0,2,1,665034,4,3,0,0%,NA
312,1012,5.49486,1,1,1,1,1,1,1,1,2,1,455493,5,3,0,0%,NA
312,1082,6.868575,1,1,1,1,1,0,0,0,2,1,455493,4,0,0,0%,NA
312,1082,6.868575,1,1,1,1,1,0,0,0,2,1,455493,4,0,0,0%,NA
312,1082,6.868575,1,1,1,1,1,0,0,0,2,1,455493,4,5,0,0%,NA
312,1082,6.868575,1,1,1,1,1,0,0,0,2,1,455493,4,3,0,0%,NA
312,1159,3.205335,0,0,1,0,0,0,0,0,2,2,455493,2,0,0,0%,NA
312,1167,0.91581,1,1,0,0,1,0,0,0,2,4,455493,4,0,0,0%,NA
312,1179,0.91581,1,1,1,0,0,0,0,0,2,3,455493,3,0,0,0%,NA
312,169,3.66324,1,1,1,0,1,0,0,0,2,4,455493,4,1,0.2,1-33%,NA
312,22,3.205335,0,1,1,0,0,0,0,0,2,2,455493,3,3,0,0%,NA
